EVENT_ID,BEGIN_DATE,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,
1056763,10/24/2022,2255,31.863,-94.9713,
1057146,10/24/2022,2258,30.24,-95.46,
1057147,10/24/2022,2258,30.24,-95.46,
1057148,10/24/2022,2258,30.4,-95.63,
1056768,10/24/2022,2300,31.8239,-94.9493,
1056767,10/24/2022,2324,31.9835,-94.6515,
1056764,10/24/2022,2325,32.4748,-94.5748,
1056765,10/24/2022,2336,31.4997,-94.7484,
1056766,10/24/2022,2341,32.5248,-94.375,
1057149,10/24/2022,2345,29.84,-95.38,
1057150,10/24/2022,2350,29.58,-95.58,
1057151,10/24/2022,2350,29.59,-95.52,
1057152,10/25/2022,25,29.55,-95.09,
1057153,10/25/2022,25,29.58,-95.06,
1062600,11/4/2022,1324,32.94,-96.81,
1062598,11/4/2022,1448,33.37,-96.93,
1062601,11/4/2022,1507,32.9,-97.04,
1062599,11/4/2022,1512,33.22,-96.91,
1063931,11/4/2022,1602,32.2846,-97.3942,
1065977,11/4/2022,1648,32.82,-96.03,
1063930,11/4/2022,1836,32.9809,-95.3279,
1059841,11/4/2022,1852,29.8717,-97.8983,
1066703,11/11/2022,1700,31,-93.67,
1056566,11/11/2022,2228,26.1771,-98.2391,
1057927,11/24/2022,1732,29.27,-94.87,
1060599,11/29/2022,1456,31.4506,-94.0991,
1060600,11/29/2022,1517,31.5134,-93.9461,
1068993,12/13/2022,542,33.17,-98.11,
1073350,12/13/2022,626,32.986,-97.8762,
1073335,12/13/2022,724,32.75,-97.7,
1073338,12/13/2022,743,32.3722,-97.9216,
1073343,12/13/2022,822,32.82,-97.36,
1072254,12/13/2022,840,32.5445,-97.3268,
1072255,12/13/2022,846,32.3,-97.39,
1072253,12/13/2022,932,32.68,-96.87,
1061289,12/13/2022,1215,32.7933,-95.6325,
1061290,12/13/2022,1220,32.5252,-95.2919,
1069666,12/30/2022,245,29.98,-93.98,
1064261,1/7/2023,2005,32.1023,-94.7119,
1079798,1/24/2023,1130,29.5854,-96.3473,
1079799,1/24/2023,1428,29.531,-95.208,
1079800,1/24/2023,1428,29.499,-95.1787,
1077151,1/24/2023,1545,30.04,-94.43,
1077147,1/24/2023,1617,29.99,-94.03,
1077185,1/24/2023,1620,29.94,-93.98,
1077149,1/24/2023,1623,29.89,-94,
1082233,2/14/2023,512,32.99,-97.32,
1083216,2/14/2023,637,32.9309,-96.4584,
1083296,2/19/2023,1416,31.88,-104.8,
1080851,2/22/2023,502,29.6,-101.3,
1082799,2/26/2023,1515,36.41,-103.02,
1082800,2/26/2023,1552,36.14,-101.77,
1082801,2/26/2023,1621,35.84,-101.45,
1082802,2/26/2023,1622,35.65,-101.62,
1082803,2/26/2023,1627,35.34,-101.81,
1082806,2/26/2023,1632,35.23,-101.71,
1082807,2/26/2023,1633,34.98,-101.94,
1082808,2/26/2023,1636,35.7,-101.4,
1082809,2/26/2023,1640,35.83,-101.92,
1082810,2/26/2023,1711,35.03,-101.19,
1082811,2/26/2023,1712,36.36,-101.18,
1082812,2/26/2023,1733,35.3,-101.54,
1082771,2/26/2023,1800,35.22,-100.75,
1082814,2/26/2023,1803,34.82,-101.12,
1082815,2/26/2023,1805,34.93,-100.93,
1075351,2/26/2023,1805,34.3984,-101.2131,
1082773,2/26/2023,1812,35.23,-100.6,
1082799,2/26/2023,1515,36.41,-103.02,
1082800,2/26/2023,1552,36.14,-101.77,
1082801,2/26/2023,1621,35.84,-101.45,
1082802,2/26/2023,1622,35.65,-101.62,
1082803,2/26/2023,1627,35.34,-101.81,
1082806,2/26/2023,1632,35.23,-101.71,
1082807,2/26/2023,1633,34.98,-101.94,
1082808,2/26/2023,1636,35.7,-101.4,
1082809,2/26/2023,1640,35.83,-101.92,
1082810,2/26/2023,1711,35.03,-101.19,
1082811,2/26/2023,1712,36.36,-101.18,
1082812,2/26/2023,1733,35.3,-101.54,
1082771,2/26/2023,1800,35.22,-100.75,
1082814,2/26/2023,1803,34.82,-101.12,
1082815,2/26/2023,1805,34.93,-100.93,
1075351,2/26/2023,1805,34.3984,-101.2131,
1082773,2/26/2023,1812,35.23,-100.6,
1082816,2/26/2023,1815,35.24,-100.9,
1075349,2/26/2023,1822,34.6411,-100.8,
1075353,2/26/2023,1824,34.3889,-100.9124,
1082776,2/26/2023,1847,35.4,-100.09,
1082780,2/26/2023,1848,35.4,-100.08,
1082817,2/26/2023,1848,35.11,-100.39,
1082784,2/26/2023,1850,35.22,-100.25,
1082788,2/26/2023,1850,35.4,-100.07,
1082794,2/26/2023,1852,35.41,-100.04,
1076017,2/26/2023,1855,34.34,-99.88,
1082818,2/26/2023,1858,34.79,-100.15,
1075354,2/26/2023,1859,34.43,-100.3,
1082837,2/26/2023,1903,35.4,-100.02,
1075357,2/26/2023,1917,33.9177,-100.4234,
1075355,2/26/2023,1922,33.5646,-100.4905,
1075356,2/26/2023,1924,33.2366,-100.5734,
1076018,2/26/2023,1930,34.34,-99.88,
1083293,2/26/2023,1931,32.72,-100.86,
1076019,2/26/2023,1939,34.3,-99.74,
1076021,2/26/2023,1940,33.99,-99.96,
1082038,2/26/2023,1945,32.86,-100.46,
1076022,2/26/2023,2005,34.37,-99.35,
1082039,2/26/2023,2010,33.19,-99.89,
1076023,2/26/2023,2020,33.52,-99.55,
1076024,2/26/2023,2026,34.13,-99.14,
1076025,2/26/2023,2035,33.62,-99.3,
1076027,2/26/2023,2036,34.03,-98.92,
1076028,2/26/2023,2045,34.34,-99.94,
1076029,2/26/2023,2055,34.09,-98.56,
1076030,2/26/2023,2101,33.98,-98.54,
1082040,2/26/2023,2112,32.74,-99.3,
1082236,2/26/2023,2330,33.7,-96.53,
1082237,2/27/2023,6,33.18,-96.59,
1086962,3/2/2023,715,30.22,-98.08,
1087994,3/2/2023,1500,32.5,-99.76,
1087996,3/2/2023,1520,32.45,-99.73,
1090961,3/2/2023,1535,33.4792,-96.931,
1088015,3/2/2023,1537,31.38,-100.27,
1088017,3/2/2023,1537,32.75,-99.25,
1088448,3/2/2023,1540,33.47,-96.92,
1088021,3/2/2023,1550,31.36,-100.5,
1092450,3/2/2023,1600,32.67,-99.02,
1088032,3/2/2023,1603,32.5,-99.62,
1092449,3/2/2023,1610,32.65,-98.78,
1088011,3/2/2023,1619,31.96,-99.55,
1088013,3/2/2023,1622,30.94,-99.81,
1088005,3/2/2023,1630,30.92,-99.79,
1088041,3/2/2023,1647,30.92,-99.78,
1088018,3/2/2023,1651,30.51,-99.77,
1090523,3/2/2023,1655,32.7,-98.27,
1088026,3/2/2023,1657,31.69,-98.97,
1088009,3/2/2023,1658,31.66,-98.96,
1088681,3/2/2023,1702,32.78,-98.06,
1088452,3/2/2023,1703,32.7428,-98.0096,
1088020,3/2/2023,1716,31.72,-98.88,
1088456,3/2/2023,1720,32.79,-97.78,
1088455,3/2/2023,1720,32.76,-97.8,
1088457,3/2/2023,1730,32.74,-97.64,
1088035,3/2/2023,1730,32.66,-94.38,
1088709,3/2/2023,1735,32.72,-97.67,
1088458,3/2/2023,1740,32.72,-97.5,
1088462,3/2/2023,1740,33.08,-97.43,
1088682,3/2/2023,1740,32.72,-97.55,
1088683,3/2/2023,1745,32.77,-97.44,
1088684,3/2/2023,1750,33.2,-97.2,
1088463,3/2/2023,1752,32.98,-97.4,
1088685,3/2/2023,1752,32.82,-97.36,
1088687,3/2/2023,1755,32.8963,-97.3073,
1088686,3/2/2023,1755,32.8348,-97.2985,
1088466,3/2/2023,1756,32.85,-97.29,
1088469,3/2/2023,1757,32.83,-97.28,
1088471,3/2/2023,1800,32.86,-97.22,
1088473,3/2/2023,1805,32.84,-97.18,
1088472,3/2/2023,1805,32.83,-97.22,
1088690,3/2/2023,1806,33,-97.32,
1092440,3/2/2023,1806,33.12,-97.18,
1092445,3/2/2023,1806,33.0591,-97.3005,
1092439,3/2/2023,1812,33.12,-97.03,
1088498,3/2/2023,1815,33.0771,-96.9191,
1088736,3/2/2023,1815,33.0839,-96.9147,
1088500,3/2/2023,1820,32.3174,-97.4136,
1088501,3/2/2023,1825,33.1583,-96.942,
1088689,3/2/2023,1825,32.9,-97.04,
1088725,3/2/2023,1828,32.6665,-97.0936,
1088714,3/2/2023,1834,32.68,-96.87,
1088712,3/2/2023,1834,32.85,-96.85,
1088503,3/2/2023,1835,33.12,-96.76,
1088502,3/2/2023,1840,33.0279,-96.7935,
1086965,3/2/2023,1840,30.76,-98.23,
1088715,3/2/2023,1842,33.17,-96.59,
1088721,3/2/2023,1845,32.91,-96.63,
1088696,3/2/2023,1845,32.68,-96.66,
1088719,3/2/2023,1845,33.4,-96.58,
1092442,3/2/2023,1905,32.7347,-96.6081,
1088724,3/2/2023,1905,33.47,-96.25,
1088722,3/2/2023,1908,33.07,-96.23,
1088727,3/2/2023,1910,32.74,-96.31,
1088705,3/2/2023,1910,31.1229,-97.7319,
1088693,3/2/2023,1915,33.29,-96.19,
1088726,3/2/2023,1915,32.71,-96.27,
1086966,3/2/2023,1915,30.22,-98.08,
1088728,3/2/2023,1920,33.58,-95.91,
1088731,3/2/2023,1921,33.37,-96.04,
1086967,3/2/2023,1926,30.68,-97.68,
1088698,3/2/2023,1930,33.14,-96.1,
1086969,3/2/2023,1931,29.53,-98.61,
1086970,3/2/2023,1932,29.49,-98.61,
1088730,3/2/2023,1935,33.07,-96.07,
1086971,3/2/2023,1941,30.19,-97.67,
1086972,3/2/2023,1950,29.44,-98.88,
1087502,3/2/2023,1951,29.53,-98.47,
1087503,3/2/2023,1953,29.38,-98.58,
1087504,3/2/2023,1955,29.55,-98.56,
1087505,3/2/2023,1956,29.7,-98.04,
1088729,3/2/2023,1959,32.03,-96.4,
1087509,3/2/2023,2013,29.56,-98.65,
1087511,3/2/2023,2017,29.65,-97.75,
1088701,3/2/2023,2020,30.7583,-96.9883,
1087512,3/2/2023,2020,29.46,-98.36,
1088040,3/2/2023,2033,32.8,-95.45,
1088023,3/2/2023,2041,33.59,-95.1,
1088028,3/2/2023,2042,33.62,-95.05,
1078088,3/2/2023,2055,30.4,-96.67,
1078089,3/2/2023,2106,30.68,-96.29,
1078090,3/2/2023,2108,30.64,-96.34,
1087980,3/2/2023,2110,32.85,-95.09,
1088702,3/2/2023,2115,31.258,-95.9795,
1087514,3/2/2023,2115,28.82,-97.85,
1087979,3/2/2023,2116,32.97,-94.99,
1087982,3/2/2023,2120,32.35,-95.3,
1088703,3/2/2023,2120,31.28,-95.91,
1088014,3/2/2023,2139,32.45,-94.94,
1088039,3/2/2023,2148,32.66,-94.81,
1088012,3/2/2023,2152,32.52,-94.76,
1078091,3/2/2023,2158,31.53,-95.21,
1087645,3/2/2023,2224,31.65,-95.07,
1087643,3/2/2023,2226,32.52,-94.37,
1088031,3/2/2023,2227,32.6,-94.34,
1087638,3/2/2023,2230,32.76,-94.34,
1087641,3/2/2023,2230,32.54,-94.35,
1087635,3/2/2023,2236,31.97,-94.79,
1087631,3/2/2023,2251,31.76,-94.66,
1087634,3/2/2023,2300,31.63,-94.65,
1087632,3/2/2023,2313,31.91,-94.39,
1089034,3/9/2023,1920,32.05,-95.68,
1088505,3/9/2023,2040,31.95,-94.98,
1090416,3/16/2023,1543,32.9,-97.04,
1090488,3/16/2023,1630,32.8592,-96.6177,
1090489,3/16/2023,1630,32.91,-96.63,
1090519,3/16/2023,1900,32.1209,-96.4902,
1090520,3/16/2023,1900,32.1145,-96.489,
1090517,3/16/2023,1950,32.36,-95.46,
1089187,3/16/2023,2105,32.1,-94.76,
1089100,3/17/2023,108,28.45,-99.22,
1089106,3/17/2023,527,27.5066,-97.8675,
1080772,3/23/2023,1908,34.03,-98.67,
1090685,3/24/2023,25,33.63,-97.13,
1090668,3/24/2023,44,33.7,-96.85,
1090686,3/24/2023,45,33.66,-96.96,
1090687,3/24/2023,250,32.39,-98.82,
1090688,3/24/2023,347,32.78,-98.06,
1092448,3/24/2023,401,33.0279,-97.7761,
1092447,3/24/2023,401,33.0093,-97.8334,
1090683,3/24/2023,409,33.0509,-97.7983,
1090684,3/24/2023,414,33.09,-97.7,
1090689,3/24/2023,415,33.07,-97.71,
1090690,3/24/2023,427,33.24,-97.6,
1089976,3/26/2023,1325,31.23,-93.99,
1078633,3/27/2023,2240,29.71,-95.09,
1078631,3/27/2023,2240,29.67,-95.05,
1090214,3/31/2023,1507,32.3,-95.29,
1090216,3/31/2023,1525,32.18,-95.21,
1090217,3/31/2023,1620,32.31,-94.52,
1090218,3/31/2023,1706,31.97,-94.79,
1084767,4/2/2023,1752,32.5529,-94.3834,
1084773,4/2/2023,1801,32.5675,-94.2705,
1092109,4/2/2023,1815,33.03,-97.27,
1092110,4/2/2023,1822,32.99,-97.31,
1084775,4/2/2023,1832,32.4794,-94.0644,
1092122,4/2/2023,1856,31.01,-97.48,
1092127,4/2/2023,1927,30.88,-97.24,
1084780,4/2/2023,1942,32.7572,-94.705,
1084987,4/5/2023,714,32.5816,-95.201,
1084991,4/5/2023,747,33.0087,-94.6385,
1084993,4/5/2023,758,33.036,-94.2051,
1084992,4/5/2023,802,33.0153,-94.1892,
1084995,4/5/2023,805,33.0266,-94.1237,
1096045,4/9/2023,1640,32.85,-100.54,
1081340,4/9/2023,1710,34.0932,-102.13,
1081344,4/9/2023,1853,33.6698,-101.3677,
1081345,4/9/2023,1923,33.5214,-101.1636,
1084539,4/10/2023,1455,26.3895,-98.807,
1084538,4/10/2023,1505,26.3369,-98.7081,
1095466,4/13/2023,1536,36.36,-102.14,
1095467,4/13/2023,1617,35.65,-101.62,
1095468,4/13/2023,1620,35.22,-101.72,
1081381,4/15/2023,1830,30.46,-94.93,
1081900,4/17/2023,1707,34.4234,-102.12,
1093656,4/20/2023,1645,30.31,-98.85,
1085640,4/20/2023,1713,33.5283,-94.6706,
1093662,4/20/2023,1735,29.5,-98.73,
1082221,4/20/2023,1740,30.61,-95.9,
1093664,4/20/2023,1743,29.44,-98.7,
1097540,4/20/2023,1746,30.7469,-96.772,
1094725,4/20/2023,1821,29.36,-98.64,
1085649,4/20/2023,1826,33.4212,-94.1516,
1082220,4/20/2023,1841,30.6,-96.61,
1082229,4/20/2023,1918,30.6,-96.32,
1094744,4/20/2023,2138,29.88,-98.26,
1094750,4/20/2023,2147,29.86,-98.23,
1082349,4/20/2023,2235,30.03,-95.37,
1095302,4/20/2023,2244,29.65,-97.83,
1082232,4/21/2023,335,29.59,-95.42,
1082245,4/21/2023,1540,26.17,-98.23,
1084571,4/21/2023,1545,26.19,-98.24,
1084574,4/21/2023,1545,26.22,-98.27,
1094510,4/22/2023,1539,31.41,-99.65,
1094515,4/22/2023,1548,31.43,-99.63,
1094512,4/22/2023,1553,31.41,-99.65,
1094519,4/22/2023,1612,31.31,-99.49,
1094520,4/22/2023,1930,30.77,-99.32,
1095425,4/23/2023,835,27.58,-99.48,
1095427,4/23/2023,855,27.53,-99.49,
1095428,4/23/2023,900,27.57,-99.43,
1095429,4/23/2023,901,27.73,-98.02,
1095430,4/23/2023,915,27.55,-99.47,
1095431,4/23/2023,942,27.71,-97.32,
1095763,4/23/2023,948,27.5,-97.82,
1095771,4/23/2023,951,27.8377,-97.0516,
1095765,4/23/2023,1004,27.69,-97.29,
1095772,4/23/2023,1030,27.3134,-97.4887,
1083248,4/23/2023,1125,26.48,-97.79,
1082577,4/23/2023,1202,26.18,-98.24,
1082578,4/23/2023,1203,26.23,-97.66,
1082755,4/23/2023,1205,26.23,-97.58,
1082775,4/23/2023,1215,26.07,-97.48,
1082581,4/23/2023,1228,25.9479,-97.4514,
1082576,4/23/2023,1236,26.1247,-97.1707,
1082580,4/23/2023,1238,26.1654,-97.3442,
1082584,4/23/2023,1242,26.0778,-97.207,
1082579,4/23/2023,1247,25.91,-97.43,
1092763,4/25/2023,1751,30.14,-97.32,
1085798,4/25/2023,1855,34.2786,-101.6701,
1085803,4/25/2023,2037,33.7607,-101.0169,
1087023,4/26/2023,1535,32.1403,-95.0334,
1087021,4/26/2023,1535,32.1466,-95.1203,
1087024,4/26/2023,1539,32.1314,-95.0364,
1096864,4/26/2023,1639,31.61,-97.22,
1087038,4/26/2023,1645,31.9952,-94.4655,
1087040,4/26/2023,1650,31.909,-94.3965,
1087240,4/26/2023,1704,31.9547,-94.4224,
1096888,4/26/2023,1834,31.61,-97.22,
1083960,4/26/2023,2029,31.31,-95.46,
1083965,4/26/2023,2200,30.76,-95.03,
1087238,4/26/2023,2205,31.2751,-94.6777,
1083961,4/26/2023,2213,30.92,-94.83,
1083962,4/26/2023,2220,31.01,-94.81,
1096237,4/26/2023,2230,30.94,-94.59,
1083963,4/26/2023,2230,30.86,-94.84,
1096238,4/26/2023,2300,30.95,-94.25,
1096239,4/26/2023,2303,30.93,-94.21,
1096240,4/26/2023,2305,30.8,-94.19,
1096241,4/26/2023,2339,30.44,-93.96,
1097402,4/28/2023,1400,31.3426,-97.8425,
1095347,4/28/2023,1445,30.76,-98.23,
1097038,4/28/2023,1445,31.22,-97.51,
1097037,4/28/2023,1448,31.07,-97.83,
1097047,4/28/2023,1455,31.11,-97.42,
1084276,4/28/2023,1655,30.66,-96.36,
1084277,4/28/2023,1659,30.68,-96.37,
1084279,4/28/2023,1700,30.57,-96.3,
1084278,4/28/2023,1700,30.61,-96.34,
1084280,4/28/2023,1705,30.65,-96.36,
1084281,4/28/2023,1705,30.53,-96.31,
1084282,4/28/2023,1710,30.66,-96.34,
1084283,4/28/2023,1720,30.57,-96.3,
1084284,4/28/2023,1725,30.59,-96.27,
1084287,4/28/2023,1800,30.17,-96.4,
1084285,4/28/2023,1810,30.8,-95.46,
1084288,4/28/2023,1845,30.17,-96.4,
1095785,4/28/2023,2040,28.41,-96.63,
1084256,4/28/2023,2046,27.32,-98.69,
1084253,4/28/2023,2210,26.41,-99,
1084254,4/28/2023,2234,26.38,-98.89,
1084255,4/28/2023,2245,26.34,-98.63,
1084432,4/28/2023,2255,26.3,-98.56,
1084433,4/28/2023,2259,26.24,-98.49,
1084434,4/28/2023,2302,26.28,-98.44,
1084477,4/28/2023,2305,26.3182,-98.4523,
1084478,4/28/2023,2308,26.232,-98.3622,
1084436,4/28/2023,2314,26.21,-98.31,
1084437,4/28/2023,2320,26.26,-98.21,
1084257,4/28/2023,2320,26.19,-98.24,
1084440,4/28/2023,2322,26.21,-98.32,
1084441,4/28/2023,2322,26.23,-98.28,
1084446,4/28/2023,2323,26.18,-98.19,
1084450,4/28/2023,2325,26.2005,-98.3113,
1084454,4/28/2023,2328,26.2457,-98.2658,
1084452,4/28/2023,2329,26.203,-98.2537,
1084439,4/28/2023,2330,26.26,-98.24,
1084443,4/28/2023,2330,26.2,-98.18,
1084451,4/28/2023,2330,26.2074,-98.2559,
1084453,4/28/2023,2332,26.17,-98.23,
1084442,4/28/2023,2335,26.2,-98.2,
1084445,4/28/2023,2343,26.16,-98,
1084455,4/28/2023,2347,26.1154,-98.053,
1084464,4/28/2023,2350,26.095,-97.9586,
1084476,4/28/2023,2353,26.0662,-97.9519,
1084468,4/28/2023,2355,26.0982,-97.8972,
1084261,4/28/2023,2355,26.16,-97.98,
1084472,4/28/2023,2359,26.0827,-97.8584,
1084475,4/29/2023,1,26.1518,-97.8508,
1084473,4/29/2023,7,26.0538,-97.7594,
1084474,4/29/2023,12,26.201,-97.7077,
1084263,4/29/2023,14,26.2,-97.69,
1084447,4/29/2023,25,25.93,-97.51,
1084448,4/29/2023,30,25.95,-97.48,
1084266,4/29/2023,33,26.15,-97.34,
1084449,4/29/2023,36,25.911,-97.4355,
1084268,4/29/2023,41,25.93,-97.48,
1100065,5/2/2023,1653,31.95,-102.2,
1100066,5/2/2023,1819,32.75,-102.64,
1100067,5/2/2023,1849,32.94,-102.57,
1092484,5/4/2023,1555,33.62,-99.3,
1092485,5/4/2023,1555,33.62,-99.3,
1101668,5/4/2023,1647,31.41,-99.65,
1101671,5/4/2023,1716,32.01,-99.31,
1101673,5/4/2023,1743,31.85,-99.11,
1100188,5/4/2023,1928,33.68,-97.16,
1100189,5/4/2023,1951,33.66,-96.9,
1100190,5/4/2023,2013,33.66,-96.7,
1101095,5/4/2023,2033,31.62,-97.75,
1100246,5/4/2023,2245,32.0611,-95.522,
1087615,5/4/2023,2305,31.96,-95.2698,
1087617,5/4/2023,2319,31.7946,-95.1502,
1087616,5/4/2023,2320,31.7391,-95.1747,
1087618,5/4/2023,2325,31.8617,-94.9799,
1087619,5/4/2023,2348,32.0458,-94.6478,
1087620,5/4/2023,2355,31.6006,-94.6542,
1100193,5/5/2023,1530,33.22,-97.66,
1100192,5/5/2023,1532,33.35,-97.7,
1101479,5/5/2023,1915,30.79,-98.66,
1101481,5/5/2023,1942,30.66,-98.45,
1101495,5/5/2023,1950,30.58,-98.42,
1101496,5/5/2023,1955,30.6,-98.41,
1101500,5/5/2023,1956,30.59,-98.36,
1101502,5/5/2023,1956,30.61,-98.37,
1101507,5/5/2023,2102,30.42,-98,
1100194,5/5/2023,2116,30.88,-96.97,
1101516,5/5/2023,2147,30.59,-97.66,
1085654,5/5/2023,2220,30.73,-96.38,
1085655,5/5/2023,2230,30.61,-96.34,
1100195,5/5/2023,2253,31.61,-97.23,
1102682,5/6/2023,219,30.5239,-94.4393,
1092770,5/6/2023,1648,33.58,-99.79,
1099615,5/6/2023,1800,33.18,-99.18,
1092772,5/6/2023,1807,33.98,-98.5,
1092771,5/6/2023,1810,33.88,-98.48,
1099619,5/6/2023,1855,31.79,-98.96,
1100234,5/6/2023,1900,33.3085,-98.2326,
1100233,5/6/2023,1903,33.22,-98.16,
1100242,5/6/2023,1908,31.9251,-98.5997,
1099616,5/6/2023,1908,31.8,-98.99,
1100235,5/6/2023,1937,33.79,-97.72,
1100237,5/6/2023,2055,32.45,-97.82,
1100238,5/6/2023,2110,32.08,-97.75,
1100239,5/6/2023,2115,32.45,-97.53,
1101102,5/6/2023,2135,32.35,-97.4,
1100245,5/6/2023,2138,32.24,-97.39,
1100241,5/6/2023,2200,32.5642,-97.1487,
1103447,5/7/2023,1750,33.58,-99.79,
1099714,5/7/2023,1815,31.54,-100.18,
1099715,5/7/2023,1830,31.37,-100.49,
1102672,5/8/2023,1442,30.14,-94.18,
1102681,5/8/2023,1519,30.08,-93.87,
1102673,5/8/2023,1530,30.1,-93.77,
1102674,5/8/2023,1536,30.1,-94.14,
1086381,5/8/2023,1723,30.05,-95.42,
1086380,5/8/2023,1740,29.98,-95.36,
1102945,5/8/2023,2030,31.71,-99.13,
1087625,5/9/2023,15,26.02,-97.56,
1087636,5/9/2023,15,25.91,-97.43,
1087626,5/9/2023,25,26.1,-97.47,
1087637,5/9/2023,35,26,-97.15,
1087712,5/9/2023,44,26.0805,-97.2598,
1087627,5/9/2023,48,26.07,-97.21,
1087628,5/9/2023,48,26.07,-97.23,
1087711,5/9/2023,48,26.0697,-97.1576,
1087639,5/9/2023,49,26.0731,-97.165,
1101565,5/9/2023,1305,30.8,-98.23,
1100075,5/9/2023,1726,31.04,-104.85,
1100074,5/9/2023,1754,29.66,-103.18,
1100957,5/10/2023,1814,36.41,-103.02,
1100960,5/10/2023,2022,36.02,-102.55,
1087642,5/11/2023,2,33.7255,-102.7539,
1100081,5/11/2023,102,32.95,-102.55,
1100082,5/11/2023,103,32.94,-102.57,
1100495,5/12/2023,1428,32.02,-102.37,
1101598,5/12/2023,1620,32.89,-100.23,
1101579,5/12/2023,1713,29.6,-101.3,
1101580,5/12/2023,1715,29.52,-101.17,
1101581,5/12/2023,1721,29.46,-100.95,
1087644,5/12/2023,1726,33.0806,-101.5174,
1101582,5/12/2023,1728,29.37,-100.92,
1101602,5/12/2023,1744,33.17,-99.74,
1101583,5/12/2023,1748,29.37,-100.92,
1101584,5/12/2023,1754,29.4,-100.91,
1101585,5/12/2023,1758,29.46,-100.95,
1101586,5/12/2023,1818,29.37,-100.92,
1103279,5/12/2023,1844,33.73,-99.79,
1101623,5/12/2023,2120,31.41,-99.65,
1100460,5/13/2023,442,27.6372,-97.2868,
1100210,5/13/2023,1850,32.9944,-94.6059,
1101659,5/15/2023,1515,29.36,-99.17,
1092000,5/16/2023,1416,29.44,-95.1,
1092001,5/16/2023,1701,29.99,-95.34,
1100979,5/18/2023,1828,36.05,-101.99,
1100980,5/18/2023,2018,35.06,-101.96,
1100974,5/18/2023,2022,34.98,-101.95,
1100975,5/18/2023,2055,35.48,-101.35,
1087947,5/18/2023,2117,34.73,-101.8324,
1100978,5/18/2023,2145,35.4,-101.24,
1100977,5/18/2023,2200,35.4,-101.24,
1100490,5/19/2023,1530,33.17,-96.21,
1100489,5/19/2023,1531,33.1389,-96.2159,
1087946,5/19/2023,1750,33.4997,-103.0329,
1100513,5/19/2023,1836,32.47,-101.43,
1100514,5/19/2023,1909,32.73,-101.96,
1101175,5/19/2023,2000,31.29,-100.81,
1101144,5/19/2023,2025,31.47,-100.53,
1101183,5/19/2023,2027,31.5416,-100.514,
1101180,5/19/2023,2028,31.45,-100.45,
1101182,5/19/2023,2030,31.43,-100.51,
1100583,5/19/2023,2122,31.43,-97.76,
1100581,5/19/2023,2126,31.43,-97.74,
1100580,5/19/2023,2155,31.42,-97.52,
1100526,5/20/2023,10,31.94,-102.19,
1092437,5/21/2023,1956,34.1377,-101.5713,
1092688,5/22/2023,1425,34.7302,-100.5176,
1092711,5/22/2023,1605,34.2715,-100.6016,
1092717,5/22/2023,1631,33.5214,-101.1636,
1092715,5/22/2023,1649,33.6698,-101.3677,
1101442,5/22/2023,1653,31.78,-103.2,
1092716,5/22/2023,1701,34.15,-100.15,
1092718,5/22/2023,1924,33.1807,-100.1933,
1101443,5/22/2023,2017,32.71,-100.86,
1090842,5/23/2023,1330,30.72,-95.57,
1090828,5/23/2023,1332,30.72,-95.57,
1090843,5/23/2023,1332,30.73,-95.57,
1090834,5/23/2023,1413,30.46,-95.57,
1090844,5/23/2023,1413,30.46,-95.57,
1090832,5/23/2023,1422,30.39,-95.5,
1090829,5/23/2023,1434,30.3,-95.42,
1090830,5/23/2023,1440,30.33,-95.47,
1090835,5/23/2023,1500,30.37,-95.48,
1101451,5/23/2023,1828,32.9,-101.2,
1092980,5/23/2023,1922,34.1855,-101.7,
1101527,5/23/2023,2010,32.44,-100.54,
1101522,5/23/2023,2015,32.46,-100.47,
1092981,5/23/2023,2017,34.2655,-100.6,
1101554,5/23/2023,2050,32.75,-99.7,
1092982,5/23/2023,2111,33.9033,-100.1367,
1101545,5/23/2023,2125,31.61,-100.25,
1101566,5/23/2023,2210,33.6323,-99.291,
1101568,5/23/2023,2215,33.6323,-99.291,
1102942,5/24/2023,2001,34.89,-102.99,
1102943,5/24/2023,2020,35.42,-101.93,
1092984,5/24/2023,2059,34.6505,-102.7051,
1092992,5/24/2023,2335,33.73,-102.33,
1092994,5/25/2023,126,33.1511,-102.28,
1092996,5/25/2023,211,33.0032,-102.9457,
1101466,5/25/2023,246,32.94,-102.57,
1101467,5/25/2023,504,32.71,-101.94,
1103142,5/25/2023,810,31.4911,-100.4436,
1101468,5/25/2023,1521,30.47,-104.35,
1092997,5/26/2023,610,33.7335,-101.9534,
1101491,5/26/2023,1622,30.6,-103.9,
1101498,5/26/2023,1816,30.39,-103.67,
1101501,5/26/2023,1956,30.6,-103.89,
1092999,5/27/2023,154,34.4234,-102.12,
1093000,5/27/2023,303,34.1855,-101.7,
1093001,5/27/2023,317,34.137,-101.571,
1101513,5/27/2023,1852,29.15,-103.52,
1113329,6/27/2023,124,35.5395,-100.9277,
1113331,6/27/2023,244,35.4165,-101.9322,
1113095,6/27/2023,1613,36.14,-102.72,
1113092,6/27/2023,1654,36.36,-102.13,
1113097,6/28/2023,1859,36.41,-103.02,
1113128,6/30/2023,1545,35.24,-100.57,
1109143,6/30/2023,1546,30.83,-103.05,
